X,Y
1,606
2,615
3,598
4,577
5,631
6,577
7,579
8,582
9,595
10,567
11,577
12,615
13,641
14,642
15,591
16,555
17,585
18,610
19,589
20,602
21,525
22,620
23,583
24,601
25,548
26,594
27,635
28,582
29,622
30,585
31,633
32,577
33,587
34,599
35,609
36,625
37,564
38,545
39,541
40,602
41,553
42,529
43,609
44,556
45,575
46,624
47,570
48,538
49,623
50,553
51,576
52,548
53,543
54,582
55,559
56,558
57,590
58,578
59,594
60,557
61,577
62,579
63,529
64,556
65,513
66,554
67,569
68,525
69,557
70,552
71,516
72,530
73,535
74,538
75,591
76,608
77,539
78,549
79,550
80,525
81,461
82,571
83,487
84,514
85,504
86,555
87,520
88,529
89,501
90,547
91,510
92,510
93,482
94,491
95,515
96,524
97,477
98,516
99,482
100,524
101,482
102,479
103,504
104,492
105,585
106,431
107,499
108,445
109,513
110,478
111,512
112,506
113,526
114,518
115,524
116,523
117,513
118,522
119,513
120,479
121,515
122,491
123,524
124,531
125,544
126,457
127,503
128,510
129,483
130,477
131,516
132,514
133,489
134,448
135,496
136,469
137,499
138,511
139,481
140,446
141,542
142,497
143,527
144,491
145,490
146,452
147,498
148,516
149,518
150,478
151,525
152,504
153,500
154,504
155,543
156,485
157,509
158,459
159,529
160,543
161,471
162,501
163,501
164,480
165,491
166,462
167,470
168,480
169,487
170,518
171,483
172,507
173,520
174,475
175,516
176,492
177,531
178,485
179,452
180,511
181,492
182,457
183,435
184,467
185,435
186,501
187,500
188,512
189,499
190,466
191,472
192,473
193,484
194,475
195,445
196,504
197,502
198,483
199,472
200,495
201,461
202,445
203,489
204,469
205,429
206,511
207,455
208,534
209,501
210,448
211,531
212,483
213,467
214,467
215,499
216,484
217,454
218,494
219,484
220,505
221,436
222,485
223,472
224,498
225,495
226,491
227,534
228,472
229,509
230,488
231,531
232,454
233,500
234,454
235,478
236,454
237,500
238,471
239,441
240,450
241,484
242,471
243,501
244,494
245,457
246,488
247,504
248,479
249,480
250,463
251,453
252,498
253,452
254,495
255,464
256,475
257,451
258,490
259,470
260,491
261,508
262,488
263,519
264,483
265,546
266,454
267,522
268,510
269,503
270,467
271,442
272,454
273,464
274,470
275,539
276,510
277,473
278,467
279,443
280,502
281,487
282,506
283,439
284,528
285,445
286,479
287,443
288,523
289,464
290,521
291,494
292,523
293,496
294,494
295,511
296,509
297,474
298,465
299,443
300,516
301,479
302,478
303,508
304,481
305,447
306,501
307,488
308,475
309,531
310,515
311,512
312,524
313,525
314,562
315,563
316,556
317,543
318,581
319,534
320,535
321,573
322,559
323,593
324,574
325,580
326,607
327,518
328,542
329,628
330,575
331,617
332,583
333,561
334,574
335,598
336,567
337,571
338,590
339,602
340,597
341,539
342,544
343,588
344,554
345,594
346,606
347,564
348,567
349,590
350,601
351,582
352,568
353,566
354,537
355,606
356,553
357,576
358,580
359,529
360,558
361,570
362,618
363,558
364,542
365,573
366,634
367,527
368,517
369,544
370,552
371,564
372,642
373,561
374,556
375,482
376,591
377,580
378,589
379,522
380,541
381,593
382,517
383,494
384,548
385,569
386,539
387,573
388,541
389,467
390,589
391,589
392,495
393,539
394,514
395,566
396,550
397,523
398,575
399,582
400,541
401,535
402,545
403,501
404,513
405,472
406,523
407,481
408,560
409,523
410,547
411,502
412,538
413,510
414,510
415,495
416,433
417,561
418,470
419,489
420,526
421,519
422,509
423,419
424,468
425,551
426,458
427,499
428,501
429,526
430,441
431,498
432,523
433,497
434,521
435,445
436,504
437,511
438,466
439,450
440,459
441,450
442,483
443,531
444,492
445,466
446,510
447,496
448,480
449,486
450,476
451,528
452,450
453,474
454,474
455,497
456,501
457,477
458,499
459,468
460,457
461,478
462,463
463,488
464,506
465,503
466,546
467,476
468,466
469,463
470,499
471,506
472,504
473,477
474,494
475,518
476,465
477,446
478,466
479,502
480,511
481,454
482,513
483,428
484,436
485,453
486,499
487,495
488,409
489,457
490,502
491,476
492,468
493,472
494,485
495,498
496,486
497,499
498,462
499,481
500,456
501,496
502,474
503,452
504,435
505,477
506,473
507,493
508,485
509,480
510,444
511,497
512,478
513,514
514,460
515,514
516,461
517,517
518,522
519,504
520,475
521,451
522,471
523,474
524,492
525,515
526,470
527,419
528,493
529,528
530,479
531,514
532,478
533,495
534,560
535,461
536,429
537,455
538,507
539,438
540,496
541,453
542,495
543,556
544,478
545,453
546,490
547,498
548,493
549,491
550,456
